


Full Screen Flash Stimulus
Time and Date
21-Aug-2020 14:51:44

Locations: 0 - whole screen; 1 - top left; 2 - top right; 
3 - bottom left; 4 - bottom right; 5 - center

trial      start time                location   contrast   stimulus type
44         21-Aug-2020 14:54:42      0          0.5        fs wf     
45         21-Aug-2020 14:54:45      0          0.75       fs wf     
46         21-Aug-2020 14:54:49      0          0.75       fs wf     
47         21-Aug-2020 14:54:52      0          0.75       fs wf     
48         21-Aug-2020 14:54:57      0          0.5        fs wf     
49         21-Aug-2020 14:55:00      0          0.25       fs wf     
50         21-Aug-2020 14:55:04      0          1          fs wf     
51         21-Aug-2020 14:55:07      0          1          fs wf     
52         21-Aug-2020 14:55:11      0          0.25       fs wf     
53         21-Aug-2020 14:55:15      0          0.75       fs wf     
54         21-Aug-2020 14:55:19      0          0.25       fs wf     
55         21-Aug-2020 14:55:23      0          0.25       fs wf     
56         21-Aug-2020 14:55:28      0          0.25       fs wf     
57         21-Aug-2020 14:55:32      0          1          fs wf     
58         21-Aug-2020 14:55:36      0          0.5        fs wf     
59         21-Aug-2020 14:55:40      0          0.5        fs wf     
60         21-Aug-2020 14:55:44      0          0.75       fs wf     
61         21-Aug-2020 14:55:48      0          0.5        fs wf     
62         21-Aug-2020 14:55:53      0          0.75       fs wf     
63         21-Aug-2020 14:55:57      0          0.25       fs wf     
64         21-Aug-2020 14:56:01      0          0.5        fs wf     
65         21-Aug-2020 14:56:04      0          0.25       fs wf     
66         21-Aug-2020 14:56:09      0          0.75       fs wf     
67         21-Aug-2020 14:56:12      0          0.75       fs wf     
68         21-Aug-2020 14:56:17      0          0.5        fs wf     
69         21-Aug-2020 14:56:20      0          1          fs wf     
70         21-Aug-2020 14:56:23      0          0.5        fs wf     
71         21-Aug-2020 14:56:28      0          0.5        fs wf     
72         21-Aug-2020 14:56:32      0          1          fs wf     
73         21-Aug-2020 14:56:36      0          0.5        fs wf     
74         21-Aug-2020 14:56:40      0          0.5        fs wf     
75         21-Aug-2020 14:56:45      0          0.75       fs wf     
76         21-Aug-2020 14:56:49      0          1          fs wf     
77         21-Aug-2020 14:56:54      0          0.75       fs wf     
78         21-Aug-2020 14:56:59      0          0.75       fs wf     
79         21-Aug-2020 14:57:04      0          0.5        fs wf     
80         21-Aug-2020 14:57:08      0          1          fs wf     
81         21-Aug-2020 14:57:11      0          0.25       fs wf     
82         21-Aug-2020 14:57:16      0          1          fs wf     
83         21-Aug-2020 14:57:21      0          0.75       fs wf     
84         21-Aug-2020 14:57:26      0          0.25       fs wf     
85         21-Aug-2020 14:57:29      0          0.25       fs wf     
86         21-Aug-2020 14:57:33      0          0.5        fs wf     
87         21-Aug-2020 14:57:38      0          0.5        fs wf     
88         21-Aug-2020 14:57:43      0          0.5        fs wf     
89         21-Aug-2020 14:57:48      0          0.75       fs wf     
90         21-Aug-2020 14:57:52      0          0.75       fs wf     
91         21-Aug-2020 14:57:55      0          0.25       fs wf     
92         21-Aug-2020 14:58:00      0          1          fs wf     
93         21-Aug-2020 14:58:04      0          1          fs wf     
94         21-Aug-2020 14:58:08      0          0.25       fs wf     
95         21-Aug-2020 14:58:12      0          0.5        fs wf     
96         21-Aug-2020 14:58:17      0          0.75       fs wf     
97         21-Aug-2020 14:58:22      0          0.75       fs wf     
98         21-Aug-2020 14:58:27      0          1          fs wf     
99         21-Aug-2020 14:58:31      0          0.5        fs wf     
100        21-Aug-2020 14:58:36      0          1          fs wf     
